PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, I=0.0, L=1.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=False, d=6, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.9744971578728853e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 1.562132322510245e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.3824777009582932e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.3291963892355491e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.0572238595517184e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -8.457742242222455e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.2798219028819042e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot 1.5815820206754264e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.1926398494526216e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -3.644743506124853e-08
# TT-PIVMGS:    ortho max err 1.8143472835241425e-14 , max. rank: 68
39 1.2598286379549939e-05 1.2598397663296274e-05 68 68 56
# TT-PIVMGS:    ortho 0 pivot 39 dot 0.8193412776639761
# TT-PIVMGS:    ortho 0 pivot 38 dot 0.7079254846765819
# TT-PIVMGS:    ortho 0 pivot 37 dot -3.4373488529162305e-05
# TT-PIVMGS:    ortho 0 pivot 36 dot 3.333917793360737e-05
# TT-PIVMGS:    ortho 0 pivot 33 dot 2.8417145569277318e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -2.0325398522856933e-05
# TT-PIVMGS:    ortho 0 pivot 34 dot 1.9894467393047344e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot -1.8075235694709618e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -1.7971693099742836e-05
# TT-PIVMGS:    ortho 0 pivot 32 dot 1.5182145289439203e-05
# TT-PIVMGS:    ortho 0 pivot 35 dot 1.4924888878517159e-05
# TT-PIVMGS:    ortho 0 pivot 31 dot 1.2404597450341084e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.1899472286278773e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -1.0697804860012889e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 9.941989752620863e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 7.624970336371929e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot -7.588948475920412e-06
# TT-PIVMGS:    ortho 0 pivot 29 dot -7.3029998280517774e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 6.620961533297578e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 6.188362133565176e-06
# TT-PIVMGS:    ortho 0 pivot 28 dot -5.760825431880452e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 5.037265534415256e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 4.629223958114992e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 4.588688840854614e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 4.241407348125272e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 4.148841721822926e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 3.984109569287082e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot -3.866791376271744e-06
# TT-PIVMGS:    ortho 0 pivot 30 dot 3.7068092319410273e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.6857495164417963e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 2.5064858669283886e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 2.4642040058768435e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.1719375618353574e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -9.82813742434396e-07
# TT-PIVMGS:    ortho 0 pivot 19 dot -5.282281496724051e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -4.831707025761405e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot 4.245915907863222e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -2.619750830027204e-07
# TT-PIVMGS:    ortho 0 pivot 22 dot 2.2786975875264612e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.9215309115475782e-07
# TT-PIVMGS:    ortho max err 1.0658141036401503e-14 , max. rank: 70
40 1.102732478688198e-05 1.1027168280129599e-05 70 70 54
# TT-PIVMGS:    ortho 0 pivot 40 dot 0.8195849617439992
# TT-PIVMGS:    ortho 0 pivot 39 dot 0.7071730044273717
# TT-PIVMGS:    ortho 0 pivot 37 dot 3.366364535116809e-05
# TT-PIVMGS:    ortho 0 pivot 38 dot -3.337994023660043e-05
# TT-PIVMGS:    ortho 0 pivot 34 dot 2.819649390714725e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot -2.0635251941524685e-05
# TT-PIVMGS:    ortho 0 pivot 35 dot 2.0131822721959625e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -1.8664399928087008e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot -1.8379034479000175e-05
# TT-PIVMGS:    ortho 0 pivot 36 dot 1.566222003869782e-05
# TT-PIVMGS:    ortho 0 pivot 33 dot 1.4792894847764915e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -1.2189481818442906e-05
# TT-PIVMGS:    ortho 0 pivot 32 dot 1.208561798337086e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 1.1617112810527203e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 1.1597934395502288e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 9.222247617675199e-06
# TT-PIVMGS:    ortho 0 pivot 27 dot -7.289950314110557e-06
# TT-PIVMGS:    ortho 0 pivot 30 dot -7.226125030721387e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 6.699792752320154e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 6.594788782504982e-06
# TT-PIVMGS:    ortho 0 pivot 29 dot -5.241381535844164e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 4.496612479244506e-06
# TT-PIVMGS:    ortho 0 pivot 31 dot 4.159406036454566e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 3.937197418419367e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 3.93500325964022e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 3.7206391495930857e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot -3.6399869201570855e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 3.533056150053799e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 3.344626225385743e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 3.0797725437627013e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 2.9981946739268683e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.8971609409934413e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -1.7660037720601887e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.435784404048594e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.2444204775508526e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -8.975949781064169e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot 4.663117162946682e-07
# TT-PIVMGS:    ortho 0 pivot 23 dot -2.5987859700446134e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot 2.446230687011726e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -2.1958230069033793e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -5.250012576255947e-08
# TT-PIVMGS:    ortho max err 1.2122247650125928e-14 , max. rank: 72
41 9.632528773066516e-06 9.632540663459519e-06 70 72 55
# TT-PIVMGS:    ortho 0 pivot 41 dot 0.8199030439807093
# TT-PIVMGS:    ortho 0 pivot 40 dot 0.7067334749687033
# TT-PIVMGS:    ortho 0 pivot 38 dot 3.4509504902986016e-05
# TT-PIVMGS:    ortho 0 pivot 39 dot -3.2582846877991095e-05
# TT-PIVMGS:    ortho 0 pivot 35 dot 2.774679565965832e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot -2.059648784773216e-05
# TT-PIVMGS:    ortho 0 pivot 36 dot 2.043258279098986e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -1.9071597056009512e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot -1.7613567895792548e-05
# TT-PIVMGS:    ortho 0 pivot 37 dot 1.6523142494770382e-05
# TT-PIVMGS:    ortho 0 pivot 34 dot 1.412374613015549e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -1.29883724324922e-05
# TT-PIVMGS:    ortho 0 pivot 33 dot 1.1398267923612686e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.1328279278916952e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 1.045810542810166e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 9.829761351999068e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 7.963774778264703e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 7.788736941234924e-06
# TT-PIVMGS:    ortho 0 pivot 31 dot -6.807793861632848e-06
# TT-PIVMGS:    ortho 0 pivot 28 dot -6.575793644303905e-06
# TT-PIVMGS:    ortho 0 pivot 32 dot 4.41679979881239e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 4.152554940409919e-06
# TT-PIVMGS:    ortho 0 pivot 30 dot -4.031671155847738e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 3.7643986484755176e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 3.444179222178781e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot -3.2931825413150956e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -3.1313321705761683e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 2.9803045918482462e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 2.7647213783658312e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 2.7465126559537978e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 2.5679819762036704e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 1.765295994059484e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.652395565105401e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -9.740337645460038e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot 8.943936343082902e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -6.873357791898011e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -6.841600785839966e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -5.862326899272469e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -5.008150675163132e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -3.3496445705160326e-07
# TT-PIVMGS:    ortho 0 pivot 24 dot -1.095314306185681e-07
# TT-PIVMGS:    ortho max err 3.5365575684967454e-09 , max. rank: 72
42 8.392141894482092e-06 8.392249808492006e-06 70 72 56
# TT-PIVMGS:    ortho 0 pivot 42 dot 0.8199383514344218
# TT-PIVMGS:    ortho 0 pivot 41 dot 0.7071063014610375
# TT-PIVMGS:    ortho 0 pivot 39 dot 3.508695592641109e-05
# TT-PIVMGS:    ortho 0 pivot 40 dot -3.217645737512917e-05
# TT-PIVMGS:    ortho 0 pivot 36 dot 2.7335974206899472e-05
# TT-PIVMGS:    ortho 0 pivot 37 dot 2.0969705773830893e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot -1.961960349468328e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot -1.902939553464697e-05
# TT-PIVMGS:    ortho 0 pivot 38 dot 1.6952075094082628e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot -1.6543765238264188e-05
# TT-PIVMGS:    ortho 0 pivot 35 dot 1.3621517320615284e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -1.3585026306618328e-05
# TT-PIVMGS:    ortho 0 pivot 34 dot 1.0479176656284957e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 1.0198090840523363e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 1.0184676701871509e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 8.893470472334537e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 8.012205136643516e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 7.297504384834973e-06
# TT-PIVMGS:    ortho 0 pivot 32 dot -6.718134420443701e-06
# TT-PIVMGS:    ortho 0 pivot 29 dot -5.296007262713988e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 5.036757956991696e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 4.755741799379685e-06
# TT-PIVMGS:    ortho 0 pivot 33 dot 4.425558635492641e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot -3.907697942484231e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot 3.2591145780371932e-06
# TT-PIVMGS:    ortho 0 pivot 31 dot -3.1191565069803306e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 2.8126051989862347e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 2.5675736855666938e-06
# TT-PIVMGS:    ortho 0 pivot 27 dot -2.487759642055224e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 2.1988707769619517e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.0130157522189017e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.6213271044401498e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 1.4136127636605808e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 8.37344383450853e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot 8.219758484481071e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -7.750530981647999e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -7.292916898095532e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot 7.138638107423954e-07
# TT-PIVMGS:    ortho 0 pivot 25 dot 2.790019992897873e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -2.5060534982173505e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot 2.395484412841091e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.2762092587814515e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -6.526083354795043e-08
# TT-PIVMGS:    ortho max err 2.2051804826617172e-14 , max. rank: 74
43 7.2903075528073314e-06 7.290417782921142e-06 72 74 56
# TT-PIVMGS:    ortho 0 pivot 43 dot 0.8198664272221395
# TT-PIVMGS:    ortho 0 pivot 42 dot 0.7068019504077252
# TT-PIVMGS:    ortho 0 pivot 40 dot 3.530316696782193e-05
# TT-PIVMGS:    ortho 0 pivot 41 dot -3.150222710552458e-05
# TT-PIVMGS:    ortho 0 pivot 37 dot 2.6391005749279266e-05
# TT-PIVMGS:    ortho 0 pivot 38 dot 2.0713117788229152e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot -1.8436013636779353e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot -1.7938049998800568e-05
# TT-PIVMGS:    ortho 0 pivot 39 dot 1.6880278210825404e-05
# TT-PIVMGS:    ortho 0 pivot 31 dot -1.5931388245404854e-05
# TT-PIVMGS:    ortho 0 pivot 36 dot 1.3602783643082428e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -1.3559165376399868e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 1.0465826515034665e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 9.797554285401189e-06
# TT-PIVMGS:    ortho 0 pivot 35 dot 9.682126796245819e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 7.771163959947565e-06
# TT-PIVMGS:    ortho 0 pivot 33 dot -6.893133870534453e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 6.771183679529736e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 5.810446792429633e-06
# TT-PIVMGS:    ortho 0 pivot 34 dot 4.709423109035965e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 4.6690482529973066e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot -4.516429746993398e-06
# TT-PIVMGS:    ortho 0 pivot 30 dot -4.470767643966096e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 3.9846111259341e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot 3.7930145485669774e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 3.690390277606226e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.4814089588590218e-06
# TT-PIVMGS:    ortho 0 pivot 32 dot -2.708481843978483e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 2.7010592255603556e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 2.2264552047759206e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 2.0943461063849093e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.4958114132176611e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 1.4464176912218872e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot 1.4255973866481725e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.1527820472816749e-06
# TT-PIVMGS:    ortho 0 pivot 28 dot -1.1322233193578404e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 9.970167021162296e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -7.048211830185287e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -6.13379136413483e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot -4.758940586294287e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.5463370513620284e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot 9.365385128547979e-08
# TT-PIVMGS:    ortho 0 pivot 7 dot -7.152586700416401e-08
# TT-PIVMGS:    ortho max err 1.2205284258964832e-08 , max. rank: 75
# TT-PIVMGS:    ortho 1 pivot 9 dot 1.2205284258964832e-08
# TT-PIVMGS:    ortho max err 1.9088897129648785e-14 , max. rank: 75
44 6.315756909546801e-06 6.315711987811857e-06 74 75 55
# TT-PIVMGS:    ortho 0 pivot 44 dot 0.8199063204916636
# TT-PIVMGS:    ortho 0 pivot 43 dot 0.7065128592143514
# TT-PIVMGS:    ortho 0 pivot 41 dot 3.562535077588497e-05
# TT-PIVMGS:    ortho 0 pivot 42 dot -3.085500880850231e-05
# TT-PIVMGS:    ortho 0 pivot 38 dot 2.4869315229699394e-05
# TT-PIVMGS:    ortho 0 pivot 39 dot 1.9658602316261625e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot -1.788792674291273e-05
# TT-PIVMGS:    ortho 0 pivot 40 dot 1.6860984917424146e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot -1.6721039433604742e-05
# TT-PIVMGS:    ortho 0 pivot 32 dot -1.5747552882883556e-05
# TT-PIVMGS:    ortho 0 pivot 37 dot 1.3052283224825045e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot -1.2312094295741788e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 1.0947066358200051e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 9.80426291522559e-06
# TT-PIVMGS:    ortho 0 pivot 36 dot 8.570308591247019e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 7.019618581235098e-06
# TT-PIVMGS:    ortho 0 pivot 34 dot -6.802185498817892e-06
# TT-PIVMGS:    ortho 0 pivot 35 dot 5.644045595665226e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 5.412970748774329e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot 5.206006218744057e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 5.025912079959817e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot -4.4432552281309726e-06
# TT-PIVMGS:    ortho 0 pivot 31 dot -4.412444309437845e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.629096930343311e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 3.5442155441479245e-06
# TT-PIVMGS:    ortho 0 pivot 27 dot 3.231555862803076e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 3.213362154664938e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 2.7521830043262824e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.215859032179664e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 2.214377732064326e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 2.174812987207255e-06
# TT-PIVMGS:    ortho 0 pivot 33 dot -2.171093801437568e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.790425857714484e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.7843995859008347e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 1.176400605356915e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 8.200824429128843e-07
# TT-PIVMGS:    ortho 0 pivot 22 dot 8.045057798516768e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -7.110823939213574e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.963655227525904e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.1209652979471633e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 3.0700193615393724e-07
# TT-PIVMGS:    ortho 0 pivot 29 dot -2.817195005632746e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.6058112674652405e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot -2.236080731880894e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.0125656940658057e-07
# TT-PIVMGS:    ortho max err 2.806782584130474e-14 , max. rank: 76
45 5.457684447937168e-06 5.457737682605789e-06 76 76 55
# TT-PIVMGS:    ortho 0 pivot 45 dot 0.8197589789577964
# TT-PIVMGS:    ortho 0 pivot 44 dot 0.7063868806038569
# TT-PIVMGS:    ortho 0 pivot 42 dot 3.5584526236032143e-05
# TT-PIVMGS:    ortho 0 pivot 43 dot -3.0514700194220895e-05
# TT-PIVMGS:    ortho 0 pivot 39 dot 2.3218744764576596e-05
# TT-PIVMGS:    ortho 0 pivot 40 dot 1.8438523112587063e-05
# TT-PIVMGS:    ortho 0 pivot 31 dot -1.796740705731735e-05
# TT-PIVMGS:    ortho 0 pivot 41 dot 1.6507440097191135e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot -1.6218893932070863e-05
# TT-PIVMGS:    ortho 0 pivot 33 dot -1.5265606965403702e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot 1.2329557895965695e-05
# TT-PIVMGS:    ortho 0 pivot 38 dot 1.182604662884959e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot -1.0919696087597144e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 9.946803200023245e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot 7.416270581608875e-06
# TT-PIVMGS:    ortho 0 pivot 37 dot 7.047932394221336e-06
# TT-PIVMGS:    ortho 0 pivot 35 dot -6.922832077331867e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 6.280033267946992e-06
# TT-PIVMGS:    ortho 0 pivot 36 dot 6.022645654187725e-06
# TT-PIVMGS:    ortho 0 pivot 28 dot 4.527236727226627e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 4.522999945926268e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 4.343554342083056e-06
# TT-PIVMGS:    ortho 0 pivot 32 dot -4.266414604332802e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 3.6005352646740346e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot -3.054461270525846e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 2.1903572411628713e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.8853248685407598e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 1.7058509192086416e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 1.59193603111135e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 1.5639150006240953e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.2938865144576303e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.2041492966457764e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.1471889024841034e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.0963412748897679e-06
# TT-PIVMGS:    ortho 0 pivot 34 dot -1.0463724200958369e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 9.202234048089324e-07
# TT-PIVMGS:    ortho 0 pivot 23 dot 8.952506548465938e-07
# TT-PIVMGS:    ortho 0 pivot 12 dot 7.023979385688099e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 6.436445089407243e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.892252510546241e-07
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.740009441956539e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot -2.3606125535932145e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot 2.034408334023862e-07
# TT-PIVMGS:    ortho 0 pivot 30 dot -1.9733054164566138e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.6134055465060176e-07
# TT-PIVMGS:    ortho max err 8.017834686653048e-09 , max. rank: 78
46 4.706877917743102e-06 4.706697157133632e-06 76 78 56
# TT-PIVMGS:    ortho 0 pivot 46 dot 0.8195988368826346
# TT-PIVMGS:    ortho 0 pivot 45 dot 0.7068849427943333
# TT-PIVMGS:    ortho 0 pivot 43 dot 3.5324564554403e-05
# TT-PIVMGS:    ortho 0 pivot 44 dot -3.0126900651811922e-05
# TT-PIVMGS:    ortho 0 pivot 40 dot 2.104259643136326e-05
# TT-PIVMGS:    ortho 0 pivot 32 dot -1.774558105734937e-05
# TT-PIVMGS:    ortho 0 pivot 41 dot 1.6774749050350174e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot -1.6461826508048366e-05
# TT-PIVMGS:    ortho 0 pivot 42 dot 1.5729123726997314e-05
# TT-PIVMGS:    ortho 0 pivot 34 dot -1.4961680062573063e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 1.448189365763769e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 1.1051950396781876e-05
# TT-PIVMGS:    ortho 0 pivot 39 dot 1.0547013717575326e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot -1.030664586531161e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot 9.019070762549333e-06
# TT-PIVMGS:    ortho 0 pivot 36 dot -7.382539351695472e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 6.3316271809953344e-06
# TT-PIVMGS:    ortho 0 pivot 37 dot 5.595018214607506e-06
# TT-PIVMGS:    ortho 0 pivot 38 dot 5.503082993747743e-06
# TT-PIVMGS:    ortho 0 pivot 29 dot 4.984178619811194e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 4.1447054002041565e-06
# TT-PIVMGS:    ortho 0 pivot 33 dot -3.346182595800884e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 3.2275856091785148e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot 2.3533295718000495e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 2.2552597549905726e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.8440629030083006e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.621873120295509e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot -1.5724882952965896e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.568936463671876e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 9.803719566100783e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot 9.108751462959426e-07
# TT-PIVMGS:    ortho 0 pivot 17 dot -8.855603863336392e-07
# TT-PIVMGS:    ortho 0 pivot 15 dot -8.761439040691314e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot 8.136839427471711e-07
