PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, I=0.0, L=1.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=False, d=10, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 1 pivot 1 dot 1.6058011038160513e-08
# TT-PIVMGS:    ortho max err 5.332446545956715e-09 , max. rank: 52
25 4.909406223770131e-07 4.911818065972732e-07 52 52 37
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.8254348732127796
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.7066174008203159
# TT-PIVMGS:    ortho 0 pivot 22 dot 9.621429218842348e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 9.15280554922987e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 8.913133744088003e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 6.711970024943573e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 6.472981995660557e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 4.850765894572409e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot 4.34666087882965e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.253334505620188e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.70198930579172e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.82469712216261e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 7.696774531376605e-07
# TT-PIVMGS:    ortho 0 pivot 13 dot -7.19250078729688e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot -5.660692066795795e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -2.088042531303157e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.9465513422168472e-07
# TT-PIVMGS:    ortho 0 pivot 15 dot 1.2310410304550504e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot 3.533511630401899e-08
# TT-PIVMGS:    ortho 0 pivot 4 dot -3.048059945328502e-08
# TT-PIVMGS:    ortho max err 2.4038501280666813e-08 , max. rank: 55
# TT-PIVMGS:    ortho 1 pivot 3 dot 2.4038501280666813e-08
# TT-PIVMGS:    ortho 1 pivot 1 dot 1.451319327736044e-08
# TT-PIVMGS:    ortho max err 7.176058732237837e-09 , max. rank: 55
26 3.724512269523936e-07 3.724022085805475e-07 54 55 35
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.8250432092415032
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.7066887025499652
# TT-PIVMGS:    ortho 0 pivot 23 dot 1.087979916216536e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 9.552702168416638e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 9.421327391845313e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 6.776590163784166e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 6.505139845978947e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot 4.968939329476341e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 4.734842558735616e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 3.0514406265942477e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 2.366308096838146e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 1.5496782296242585e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -1.2914434959307875e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.0290120435619415e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -5.385965505907324e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot 4.3287740495780993e-07
# TT-PIVMGS:    ortho 0 pivot 16 dot -4.325183567660106e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -2.832938903785153e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -2.3322823566797758e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.9675348749331528e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -1.4741357669430504e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -1.0355596300387409e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -9.002738805897787e-08
# TT-PIVMGS:    ortho 0 pivot 4 dot -5.414528965295854e-08
# TT-PIVMGS:    ortho 0 pivot 2 dot -2.3752247421088648e-08
# TT-PIVMGS:    ortho max err 2.2659548346744816e-08 , max. rank: 57
# TT-PIVMGS:    ortho 1 pivot 1 dot -2.2659548346744816e-08
# TT-PIVMGS:    ortho max err 1.2433987983820956e-09 , max. rank: 57
27 2.8426487378564855e-07 2.8441925605852363e-07 56 57 35
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.824688060281479
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.7067264024704859
# TT-PIVMGS:    ortho 0 pivot 24 dot 1.2088641937170463e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 9.94312354461388e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 9.82134977610058e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 6.730475447047982e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 6.5239875673885755e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot 5.5765840578057835e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 4.510871629233304e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.758236328381401e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 1.998412328365045e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.913225065744992e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.5482948911881619e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 1.213044852470984e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -1.0311974383084028e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -9.347599693901136e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.244347409615049e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot -5.464707482770882e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -5.118947115560595e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -4.214365211443875e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -2.923575380008503e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.9928997245035089e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.8144678879476717e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -9.058216752238791e-08
# TT-PIVMGS:    ortho 0 pivot 2 dot -5.691357943787163e-08
# TT-PIVMGS:    ortho 0 pivot 12 dot 5.214164174098491e-08
# TT-PIVMGS:    ortho 0 pivot 1 dot -2.933907178830883e-08
# TT-PIVMGS:    ortho max err 7.057521595356449e-09 , max. rank: 60
28 2.1820531462564354e-07 2.1749123928365452e-07 57 60 35
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.8243890127298279
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.7067478659192916
# TT-PIVMGS:    ortho 0 pivot 25 dot 1.3244699045615593e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot 1.0332886452239787e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 1.0125567970264288e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 6.6081984381530234e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 6.549610117305427e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot 6.1815727249101005e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 4.216148892101368e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -2.5465010418611843e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.3899206903375478e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -2.0815180170592838e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -1.6360882894701995e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 1.631122495488347e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.3520069430078378e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -9.838353113590095e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot -9.503990242136235e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot -8.410984141534687e-07
# TT-PIVMGS:    ortho 0 pivot 15 dot 8.148071403813557e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -6.898057069094541e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -5.438815345155078e-07
# TT-PIVMGS:    ortho 0 pivot 13 dot -3.561208081082762e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -3.486001673938413e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -3.450574626667974e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.7937853997681587e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.1703504694378039e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -6.345764909821295e-08
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.4140984836628857e-08
# TT-PIVMGS:    ortho 0 pivot 1 dot -2.8123066959055828e-08
# TT-PIVMGS:    ortho max err 2.1191381982532675e-14 , max. rank: 62
29 1.6840270839477675e-07 1.6859522977422117e-07 60 62 35
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.8241326924790999
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.7067301357064935
# TT-PIVMGS:    ortho 0 pivot 26 dot 1.4342142064194263e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 1.0727688116428727e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot 1.0346897545983336e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot 6.796809405996973e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot 6.588161571795086e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 6.43391237255958e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 3.883895281072899e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -3.1513545910169874e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -2.590067168461562e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -2.213388659784085e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.981001326785978e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.7475081131974272e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.3491535544218804e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.3152408060499018e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 1.28332283627435e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -1.159250958637694e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -9.279544254639407e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -7.987172429556625e-07
# TT-PIVMGS:    ortho 0 pivot 14 dot -7.964371920418569e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -5.215702672848547e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -4.914145620107024e-07
# TT-PIVMGS:    ortho 0 pivot 16 dot 3.6880300864584534e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -2.797061262848873e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.8391641470367906e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.0024396802129753e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -3.6907599684858064e-08
# TT-PIVMGS:    ortho max err 1.7977401397335693e-08 , max. rank: 64
# TT-PIVMGS:    ortho 1 pivot 1 dot -1.7977401397335693e-08
# TT-PIVMGS:    ortho max err 1.3815032508911879e-09 , max. rank: 64
30 1.306205740099982e-07 1.300123569531161e-07 61 64 34
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.8238607920997201
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.7066773021942675
# TT-PIVMGS:    ortho 0 pivot 27 dot 1.537022502577645e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot 1.113170910943019e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 1.0488878160255788e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot 7.423965694752788e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot 6.635916181953715e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot 6.229153340749777e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -3.6925812520859774e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 3.537202919247015e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -3.03581386912246e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -2.744705446376932e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -2.0854112212078876e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.751221092147117e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -1.6171199341953688e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 1.5613710501573633e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.4259823763219936e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.2558203781921646e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -1.1169299354765044e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.0177322665879361e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 9.57330838576801e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.797574615367017e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -5.886607852685047e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -3.7072681581453576e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -2.3089718199914696e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.3767356313033581e-07
# TT-PIVMGS:    ortho 0 pivot 17 dot -9.240137986699093e-08
# TT-PIVMGS:    ortho 0 pivot 3 dot -5.751045936233678e-08
# TT-PIVMGS:    ortho max err 2.0641376177228535e-08 , max. rank: 67
# TT-PIVMGS:    ortho 1 pivot 2 dot -2.0641376177228535e-08
# TT-PIVMGS:    ortho max err 5.435041333555154e-09 , max. rank: 67
31 1.017974552648326e-07 1.0145779159939885e-07 65 67 33
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.8235360472811001
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.7066291607172679
# TT-PIVMGS:    ortho 0 pivot 28 dot 1.632388261111478e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot 1.1543597569354386e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot 1.0550117806575054e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot 8.045999649080454e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot 6.687657757275308e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot 6.001777543708509e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -4.151739610699489e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -3.3872620056854714e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -3.228876970054386e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 3.1953186448016244e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -2.333767244482119e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -2.1440094548027568e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.9008415861442984e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -1.7034550622891005e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.6116598297519213e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.2673337821026516e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -1.1666972174139388e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 1.151041310720486e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -7.85703670519531e-07
# TT-PIVMGS:    ortho 0 pivot 23 dot 6.459248005248608e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.305759705161262e-07
# TT-PIVMGS:    ortho 0 pivot 18 dot -5.415361433482035e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -4.2667874781195537e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -2.3047819574216217e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.588676950281813e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot -5.845466276641195e-08
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.5188704242919613e-08
# TT-PIVMGS:    ortho max err 9.591782153953242e-09 , max. rank: 69
32 7.970812496283921e-08 7.890125289335845e-08 64 69 31
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.823171402343702
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.7066349265419759
# TT-PIVMGS:    ortho 0 pivot 29 dot 1.7198228500527046e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot 1.1946178659079376e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot 1.0536887839390774e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot 8.646110710094912e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot 6.734327359150631e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot 5.749272372759101e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -4.529861289469944e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot -3.6734542795870823e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -3.6311799691511604e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot 2.8619344252991258e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -2.4983390753945817e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -2.471192296030645e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -2.154256248336657e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -2.115930130306993e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -1.69281777593548e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -1.3931757172769158e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.2233079004081437e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -9.601867565016387e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot -8.173129955360266e-07
# TT-PIVMGS:    ortho 0 pivot 21 dot 7.644246302128226e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -6.39398422095966e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -4.246096314789328e-07
# TT-PIVMGS:    ortho 0 pivot 24 dot 3.432309282304022e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.827107502123124e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -1.429549502897018e-07
# TT-PIVMGS:    ortho max err 2.1691505319943122e-08 , max. rank: 71
# TT-PIVMGS:    ortho 1 pivot 5 dot -2.1691505319943122e-08
# TT-PIVMGS:    ortho 1 pivot 4 dot -1.5752720727374653e-08
# TT-PIVMGS:    ortho max err 9.52812384526024e-09 , max. rank: 71
33 6.27137380975541e-08 6.204501083763126e-08 68 71 31
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.8228161872693754
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.7067100383529471
# TT-PIVMGS:    ortho 0 pivot 30 dot 1.798420738455958e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot 1.232447062632716e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot 1.0456191085160549e-05
# TT-PIVMGS:    ortho 0 pivot 31 dot 9.219904427152509e-06
# TT-PIVMGS:    ortho 0 pivot 27 dot 6.751757451038676e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot 5.4725163317892456e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -4.837263171540707e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot -4.080882958403496e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -3.7753680259336453e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -2.7961795309697397e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot 2.52905940703943e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -2.496983628750768e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -2.4775187200928904e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -2.349418349676638e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.6598404022089702e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.4809270819108526e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -1.3359125389661984e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.173080615552791e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -7.604593481498351e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot -6.323865729636932e-07
# TT-PIVMGS:    ortho 0 pivot 22 dot 3.9921909319919763e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.5597373940156243e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot -1.1547133188277887e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -7.520656365592529e-08
# TT-PIVMGS:    ortho 0 pivot 6 dot 4.758657076629839e-08
# TT-PIVMGS:    ortho 0 pivot 25 dot 3.9037303557233616e-08
# TT-PIVMGS:    ortho 0 pivot 4 dot 3.4669663809193895e-08
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.6034882400612325e-08
# TT-PIVMGS:    ortho 0 pivot 5 dot 2.4878822307350997e-08
# TT-PIVMGS:    ortho max err 2.209395449691363e-08 , max. rank: 73
# TT-PIVMGS:    ortho 1 pivot 3 dot 2.209395449691363e-08
# TT-PIVMGS:    ortho max err 9.943658946028735e-09 , max. rank: 73
34 4.958840078926269e-08 4.8610977395840275e-08 69 73 28
# TT-PIVMGS:    ortho 0 pivot 34 dot 0.822532732920015
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.70678721526378
# TT-PIVMGS:    ortho 0 pivot 31 dot 1.867166121821001e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot 1.267823853529429e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot 1.0313041698684078e-05
# TT-PIVMGS:    ortho 0 pivot 32 dot 9.772556540419558e-06
# TT-PIVMGS:    ortho 0 pivot 28 dot 6.719966633195011e-06
# TT-PIVMGS:    ortho 0 pivot 27 dot 5.172014253138069e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot -5.075782748001183e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot -4.457243321293047e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -3.83692725095322e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -3.0275442957899816e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -2.776611535902011e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -2.473460625765112e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -2.431290654894905e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot 2.1891283038637244e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -1.6737569819684234e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -1.5267978533911684e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.5032266330506261e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -1.0155449051533778e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -6.065679261043656e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot -5.933999129824623e-07
# TT-PIVMGS:    ortho 0 pivot 26 dot -2.938724961510167e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot -2.1623938607274497e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.2160130143867517e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.050294236735398e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot 9.431310040217524e-08
# TT-PIVMGS:    ortho 0 pivot 4 dot 5.224517412151606e-08
# TT-PIVMGS:    ortho 0 pivot 9 dot -4.677271039124327e-08
# TT-PIVMGS:    ortho 0 pivot 23 dot 4.29110661105854e-08
# TT-PIVMGS:    ortho 0 pivot 8 dot 4.268209093615232e-08
# TT-PIVMGS:    ortho 0 pivot 3 dot 4.1482002104077566e-08
# TT-PIVMGS:    ortho 0 pivot 0 dot -5.721267515064606e-09
# TT-PIVMGS:    ortho max err 1.0442852801001738e-08 , max. rank: 76
# TT-PIVMGS:    ortho 1 pivot 2 dot -1.0442852801001738e-08
# TT-PIVMGS:    ortho max err 1.2091281696651021e-10 , max. rank: 76
35 3.940457006534211e-08 3.913250267198484e-08 72 76 29
# TT-PIVMGS:    ortho 0 pivot 35 dot 0.8223171471126889
# TT-PIVMGS:    ortho 0 pivot 34 dot 0.7068163883354482
# TT-PIVMGS:    ortho 0 pivot 32 dot 1.9251120184159143e-05
# TT-PIVMGS:    ortho 0 pivot 31 dot 1.3015415524072517e-05
# TT-PIVMGS:    ortho 0 pivot 33 dot 1.0321293817269761e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot 1.0117120170058391e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot 6.639993138877684e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot -5.251280393177814e-06
# TT-PIVMGS:    ortho 0 pivot 28 dot 4.848012545712738e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot -4.829617713473719e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -3.8219037619509e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -3.1845688234540394e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -3.017597409275493e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -2.5244079359648523e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -2.300135638645933e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot -1.9870606182291386e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot 1.8329257500011853e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -1.4511515672020097e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -1.3280476845872746e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -7.751765663394083e-07
# TT-PIVMGS:    ortho 0 pivot 27 dot -6.770539796776415e-07
# TT-PIVMGS:    ortho 0 pivot 12 dot -4.940023589146848e-07
# TT-PIVMGS:    ortho 0 pivot 13 dot -3.604354555294129e-07
# TT-PIVMGS:    ortho 0 pivot 24 dot -3.1495681225221506e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot 2.1558666612450433e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot 2.079710165518397e-07
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.8526222107139367e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.4442658860958774e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot 1.1590631818588675e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot 7.291049162645182e-08
# TT-PIVMGS:    ortho 0 pivot 10 dot 4.188209200143341e-08
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.259006633646571e-08
# TT-PIVMGS:    ortho max err 2.0027191364655177e-08 , max. rank: 80
# TT-PIVMGS:    ortho 1 pivot 2 dot 2.0027191364655177e-08
# TT-PIVMGS:    ortho 1 pivot 1 dot 1.6942611948423942e-08
# TT-PIVMGS:    ortho 1 pivot 0 dot 1.6277905496740733e-08
# TT-PIVMGS:    ortho max err 5.203721684240645e-10 , max. rank: 80
36 3.146102141532706e-08 3.13848760581565e-08 73 80 27
# TT-PIVMGS:    ortho 0 pivot 36 dot 0.8221184824924472
# TT-PIVMGS:    ortho 0 pivot 35 dot 0.7068055730140356
# TT-PIVMGS:    ortho 0 pivot 33 dot 1.972690744911354e-05
# TT-PIVMGS:    ortho 0 pivot 32 dot 1.3354392254224905e-05
# TT-PIVMGS:    ortho 0 pivot 34 dot 1.0870401455302658e-05
# TT-PIVMGS:    ortho 0 pivot 31 dot 9.880865352505236e-06
# TT-PIVMGS:    ortho 0 pivot 30 dot 6.525830855856618e-06
